prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.825,0.825,0.825,0.825,0.6027397260273972,0.3333333333333333,0.825,0.6435643564356437,0.39285714285714285,0.825,0.6046511627906976,0.39285714285714285,0.825,0.5933333333333334,0.5238095238095238,0.825,0.619047619047619,0.6111111111111112,0.825,0.6432432432432433,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.43103448275862066,0.3793103448275862,0.4827586206896552,0.43902439024390244,0.4583333333333333,1.0,0.6190476190476191,0.4782608695652174,1.0,0.6141732283464567,0.5,1.0,0.6206896551724138,0.6111111111111112,1.0,0.6583850931677019,0.6875
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.45161290322580644,0.5,0.4411764705882353,0.4886363636363637,0.5384615384615384,0.47058823529411764,0.5221238938053098,0.56,0.47058823529411764,0.5343511450381679,0.6111111111111112,0.8235294117647058,0.6577181208053691,0.6111111111111112,0.8235294117647058,0.6927710843373494,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.49122807017543857,0.5,0.4827586206896552,0.5063291139240507,0.5454545454545454,1.0,0.696969696969697,0.6,1.0,0.7478991596638656,0.6,1.0,0.7898550724637682,0.631578947368421,1.0,0.8129032258064516,0.7058823529411765
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.3333333333333333,0.44,0.34146341463414637,0.4044943820224719,0.4782608695652174,0.34146341463414637,0.46296296296296297,0.5789473684210527,1.0,0.7338709677419354,0.6875,1.0,0.7642857142857142,0.6875,1.0,0.7935483870967743,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.45454545454545453,0.4603174603174603,0.4666666666666667,0.45454545454545453,0.45054945054945056,0.42857142857142855,0.9090909090909091,0.6283185840707964,0.5454545454545454,0.9090909090909091,0.6940298507462687,0.5714285714285714,0.9090909090909091,0.8120805369127517,0.8,0.9090909090909091,0.8711656441717791,0.8571428571428571
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.691358024691358,0.5135135135135135,0.8409090909090909,0.6017699115044248,0.375,0.8409090909090909,0.6492537313432836,0.5714285714285714,0.8409090909090909,0.6688311688311689,0.6,0.8409090909090909,0.7126436781609196,0.6,0.8409090909090909,0.8082901554404144,0.631578947368421
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.5178571428571429,0.44,0.5806451612903226,0.618421052631579,0.55,0.5806451612903226,0.6595744680851063,0.6111111111111112,0.6451612903225806,0.7321428571428571,0.6111111111111112,0.8064516129032258,0.8359375,0.6875,1.0,0.9650349650349651,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.6153846153846154,0.6363636363636364,0.6666666666666666,0.6153846153846154,0.6290322580645161,0.6111111111111112,0.6923076923076923,0.7307692307692307,0.6875,0.6923076923076923,0.7234042553191489,0.6875,0.6923076923076923,0.7272727272727274,0.6875,0.6923076923076923,0.7741935483870966,0.7857142857142857
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5142857142857142,0.5076923076923077,0.5,0.5428571428571428,0.5531914893617021,0.5172413793103449,0.8571428571428571,0.6721311475409836,0.5357142857142857,0.8571428571428571,0.673611111111111,0.6818181818181818,0.8571428571428571,0.6625766871165644,0.5789473684210527,0.8571428571428571,0.6850828729281768,0.6111111111111112
309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.4915254237288136,0.425531914893617,0.3142857142857143,0.4915254237288136,0.43089430894308944,0.3793103448275862,0.4915254237288136,0.5197368421052632,0.3793103448275862,0.4915254237288136,0.6000000000000001,0.39285714285714285,0.4915254237288136,0.6601941747572816,0.4230769230769231,1.0,0.8405172413793103,0.4230769230769231
309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4339622641509434,0.44,0.6428571428571429,0.5616438356164384,0.55,0.7142857142857143,0.6703296703296703,0.6111111111111112,0.7142857142857143,0.6822429906542057,0.6875,0.7142857142857143,0.7235772357723578,0.6875,0.7142857142857143,0.7553956834532374,0.6875
309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5,0.4230769230769231,0.5666666666666667,0.5256410256410257,0.5,0.7,0.6262626262626263,0.5238095238095238,0.7,0.6416666666666667,0.5238095238095238,0.7,0.6357142857142858,0.55,0.8666666666666667,0.7278481012658227,0.6111111111111112
309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.5789473684210527,0.8095238095238095,0.7241379310344828,0.6111111111111112,0.8095238095238095,0.7466666666666667,0.6470588235294118,0.8095238095238095,0.7444444444444445,0.7333333333333333,0.8095238095238095,0.75,0.7857142857142857,0.8571428571428571,0.8135593220338982,0.7857142857142857
309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,1.0,1.0,1.0,1.0,0.9649122807017544,0.9,1.0,0.986842105263158,0.9473684210526315,1.0,0.9361702127659575,0.7222222222222222,1.0,0.9017857142857143,0.7222222222222222,1.0,0.890625,0.8125,1.0,0.9090909090909093,0.8666666666666667
316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,0.6,0.6,0.6,0.95,0.775,0.6,0.95,0.711864406779661,0.5789473684210527,1.0,0.8266666666666667,0.6875,1.0,0.8571428571428572,0.6875,1.0,0.8640776699029126,0.9166666666666666,1.0,0.9210526315789475,1.0
316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5681818181818182,0.5238095238095238,0.6521739130434783,0.6153846153846154,0.5238095238095238,0.9130434782608695,0.7349397590361446,0.6111111111111112,0.9130434782608695,0.8367346938775508,0.7333333333333333,0.9130434782608695,0.8392857142857142,0.7857142857142857,0.9130434782608695,0.8333333333333334,0.7857142857142857
316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.5116279069767442,0.55,0.6956521739130435,0.6129032258064515,0.5789473684210527,0.6956521739130435,0.6282051282051282,0.6875,0.6956521739130435,0.6521739130434783,0.7857142857142857,0.6956521739130435,0.6981132075471698,0.7857142857142857,1.0,0.8151260504201681,0.8461538461538461
316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2978723404255319,0.3880597014925373,0.6,0.2978723404255319,0.441860465116279,0.631578947368421,0.3404255319148936,0.5192307692307693,0.6666666666666666,0.425531914893617,0.6166666666666667,0.75,0.425531914893617,0.6592592592592593,0.8,0.425531914893617,0.7133333333333334,0.8
316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,0.9,0.9,0.9,0.9,0.8947368421052632,0.8888888888888888,0.9,0.8888888888888888,0.875,0.9,0.8823529411764706,0.8571428571428571,0.9,0.8875,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0
